CustomerID,Name,Membership_Level,upgrade_proba,Propensity_Bucket,Monthly_Revenue,Spending_Score,Purchase_Frequency,App_Rating,Last_Month_Complaints
CUST2291,John Rice,Platinum,0.043900173,Cold (0-30%),388.20599999999996,82,11.7,3,0
CUST2194,Holly Martinez DDS,Gold,0.043737005,Cold (0-30%),346.08000000000004,65,10.3,4,0
CUST1754,Wayne Martin,Silver,0.043500178,Cold (0-30%),187.492,63,3.8,5,0
CUST1430,Mrs. Janet Chen,Silver,0.043440405,Cold (0-30%),467.875,70,12.5,4,1
CUST1177,Alicia Payne,Gold,0.043426342,Cold (0-30%),439.53,50,9.1,4,0
CUST1204,Sandy Hall,Silver,0.043368667,Cold (0-30%),1066.494,12,11.3,3,0
CUST1980,Derek Whitaker,Gold,0.043355867,Cold (0-30%),385.33000000000004,45,11.3,3,1
CUST1866,Victoria Smith,Silver,0.04320182,Cold (0-30%),555.66,4,14.0,5,0
CUST2831,Laura Hayes,Platinum,0.043067664,Cold (0-30%),691.8119999999999,20,13.2,5,0
CUST1475,Edward Weber,Gold,0.04305145,Cold (0-30%),302.253,64,3.7,1,0
CUST1834,Jeremiah Durham,Silver,0.042946003,Cold (0-30%),763.392,54,12.8,4,0
CUST1384,Alison Pacheco,Gold,0.042834736,Cold (0-30%),320.68199999999996,39,8.7,4,0
CUST2151,Jennifer Stewart,Gold,0.04271129,Cold (0-30%),190.876,64,2.8,3,0
CUST2769,Erica Brown,Gold,0.04256371,Cold (0-30%),768.066,56,12.9,4,0
CUST2166,Bryan Huerta,Platinum,0.04256023,Cold (0-30%),970.2239999999999,85,8.7,5,0
CUST1983,Joanna Bentley,Silver,0.042347413,Cold (0-30%),116.425,41,2.5,5,0
CUST2928,Mark Park,Silver,0.042335916,Cold (0-30%),621.16,2,10.6,5,0
CUST1329,Russell Baker,Gold,0.042071283,Cold (0-30%),240.95,82,6.1,3,0
CUST2929,Susan Smith,Platinum,0.041654825,Cold (0-30%),85.348,63,3.8,1,0
CUST2108,Yvonne Morgan,Silver,0.04161814,Cold (0-30%),410.45400000000006,77,5.4,2,1
CUST1721,Jennifer Rodgers,Gold,0.041171588,Cold (0-30%),204.26199999999997,93,8.2,4,0
CUST1619,Angela King,Silver,0.041047893,Cold (0-30%),151.602,93,2.2,4,0
CUST1557,Maria Nguyen,Silver,0.04096108,Cold (0-30%),394.83,4,10.7,5,0
CUST1644,Caitlin Perry,Silver,0.04083542,Cold (0-30%),332.63300000000004,24,13.3,5,0
CUST1729,Kyle Soto,Gold,0.040808156,Cold (0-30%),306.63599999999997,97,6.6,4,0
CUST2551,Lauren Wang,Gold,0.040594902,Cold (0-30%),1649.46,61,14.8,1,0
CUST1788,Frank Smith,Gold,0.040376484,Cold (0-30%),523.587,35,11.1,5,0
CUST2854,Michael Vazquez,Silver,0.040179618,Cold (0-30%),161.138,61,2.3,5,1
CUST1454,Todd Allen,Platinum,0.039978355,Cold (0-30%),474.71999999999997,41,12.9,4,0
CUST1159,Melissa Figueroa,Platinum,0.039807525,Cold (0-30%),1247.522,80,13.7,4,0
CUST1273,Peter Garcia,Silver,0.039791346,Cold (0-30%),599.027,60,5.9,5,1
CUST1038,Patrick Davis,Silver,0.03974494,Cold (0-30%),744.72,8,11.6,4,0
CUST2884,Louis Torres,Silver,0.039465055,Cold (0-30%),367.724,95,9.2,5,0
CUST1923,Julia Avila,Silver,0.039445303,Cold (0-30%),196.70000000000002,95,2.5,5,0
CUST1304,Wendy Fitzpatrick,Platinum,0.039056085,Cold (0-30%),748.083,25,14.7,4,0
CUST2092,Emily Peterson,Silver,0.038391087,Cold (0-30%),601.945,61,13.1,3,0
CUST2845,Timothy Moore,Silver,0.03825491,Cold (0-30%),54.852,88,1.2,4,1
CUST1701,Aaron Butler,Silver,0.03774398,Cold (0-30%),155.84099999999998,93,4.1,4,0
CUST2261,Wendy Humphrey,Silver,0.037651435,Cold (0-30%),159.07500000000002,100,2.1,3,0
CUST1203,Jessica Bates,Gold,0.037422813,Cold (0-30%),234.12,58,2.0,4,1
CUST1351,Jessica Cordova,Gold,0.037245926,Cold (0-30%),372.625,10,5.5,4,0
CUST1904,Arthur Stewart,Gold,0.037214503,Cold (0-30%),791.041,64,14.9,4,0
CUST2677,Henry Tucker PhD,Platinum,0.0367765,Cold (0-30%),653.1160000000001,91,13.4,4,0
CUST2897,Jennifer Rivera,Silver,0.03675166,Cold (0-30%),267.034,56,6.2,1,0
CUST2731,Dennis Oliver,Gold,0.036735233,Cold (0-30%),312.29999999999995,97,3.0,4,0
CUST2678,Amanda Ray,Gold,0.036697023,Cold (0-30%),126.614,44,3.7,5,0
CUST1499,Danielle Patterson,Gold,0.036653746,Cold (0-30%),92.508,88,1.3,4,0
CUST2322,Charles Powell,Platinum,0.03655204,Cold (0-30%),335.232,58,2.7,5,0
CUST2072,Michelle Hall,Silver,0.03651389,Cold (0-30%),388.652,12,14.6,2,0
CUST2625,Matthew Kemp,Silver,0.036349587,Cold (0-30%),562.212,16,9.7,3,0
CUST1489,Ricardo Smith,Gold,0.036301933,Cold (0-30%),82.72,57,1.0,5,1
CUST1517,Matthew Young,Platinum,0.03623086,Cold (0-30%),646.716,33,8.4,5,0
CUST1034,Mr. Charles Harper,Gold,0.036056943,Cold (0-30%),1087.845,89,9.5,4,0
CUST1419,Angela Morris,Silver,0.03599348,Cold (0-30%),1292.5439999999999,62,13.2,2,0
CUST2241,Susan Ponce,Silver,0.035564426,Cold (0-30%),445.942,83,5.3,4,1
CUST1480,Steven Carter,Platinum,0.035481915,Cold (0-30%),636.595,75,9.5,3,0
CUST1052,Daniel Krueger,Gold,0.035302676,Cold (0-30%),1134.087,13,11.1,1,0
CUST2914,David Torres,Silver,0.03508874,Cold (0-30%),250.03,17,5.5,4,1
CUST1996,Jaclyn Wright,Silver,0.035086196,Cold (0-30%),360.5,94,7.0,3,0
CUST2211,Melissa Lewis,Silver,0.0344182,Cold (0-30%),680.2600000000001,98,11.3,3,0
CUST2809,Christopher Oliver,Silver,0.034031253,Cold (0-30%),444.06600000000003,74,10.9,4,0
CUST2874,Kaitlyn Johnson,Silver,0.033853374,Cold (0-30%),981.2879999999999,53,12.6,5,0
CUST1285,Melinda Schaefer,Platinum,0.033845242,Cold (0-30%),442.694,78,10.3,2,1
CUST1719,Daniel Lopez,Gold,0.03322808,Cold (0-30%),967.04,72,12.8,3,0
CUST1551,Tammy Sanchez,Silver,0.033214558,Cold (0-30%),1142.058,49,13.1,2,0
CUST2743,Phillip Gibbs,Silver,0.033105273,Cold (0-30%),297.8,94,10.0,5,0
CUST2104,Kimberly Tate,Silver,0.03300336,Cold (0-30%),719.6800000000001,43,10.4,4,0
CUST1500,Noah Kelly,Platinum,0.03279563,Cold (0-30%),1389.42,3,13.5,4,0
CUST1519,Tara Mitchell,Silver,0.03273172,Cold (0-30%),351.80899999999997,13,13.9,4,0
CUST1633,Krista Wood,Platinum,0.032559983,Cold (0-30%),686.256,87,11.6,2,0
CUST2585,Brian Torres,Gold,0.032242868,Cold (0-30%),178.432,82,4.1,2,0
CUST2196,Jasmine Wolfe,Gold,0.032153018,Cold (0-30%),833.5360000000001,78,7.4,3,0
CUST1309,Jose Perez,Silver,0.031698313,Cold (0-30%),659.88,62,11.7,4,0
CUST2788,Meghan Greer,Silver,0.03160564,Cold (0-30%),51.92000000000001,87,1.6,5,0
CUST2994,Bryan Young,Gold,0.031578466,Cold (0-30%),803.608,75,10.4,3,0
CUST2628,Alexander Thompson,Platinum,0.031339206,Cold (0-30%),333.4119999999999,95,8.2,4,0
CUST1355,Tricia Moore,Platinum,0.03127654,Cold (0-30%),787.4,76,10.0,3,0
CUST2569,Michael Jones,Silver,0.031271707,Cold (0-30%),475.47499999999997,44,9.1,5,0
CUST1836,David Berry,Silver,0.031217761,Cold (0-30%),826.4129999999999,97,8.7,5,1
CUST1360,James Burke,Gold,0.031046158,Cold (0-30%),922.2,29,14.5,5,1
CUST1275,Christopher Young,Gold,0.030190745,Cold (0-30%),427.46,75,11.0,4,0
CUST2716,Devin Goodman,Platinum,0.03003099,Cold (0-30%),428.846,90,10.1,5,0
CUST1824,David Love,Gold,0.029494697,Cold (0-30%),780.9119999999999,15,14.4,3,0
CUST1813,Brandon Rice,Gold,0.029290028,Cold (0-30%),1076.596,89,11.6,3,0
CUST2001,Lindsay Forbes,Platinum,0.029285392,Cold (0-30%),597.48,22,10.4,1,0
CUST2513,Matthew Powell,Gold,0.02922377,Cold (0-30%),401.43600000000004,98,10.8,4,0
CUST1313,Daniel Williams,Gold,0.029222555,Cold (0-30%),1363.3449999999998,55,12.7,4,0
CUST1178,Jeremy Hatfield,Silver,0.029068718,Cold (0-30%),612.2479999999999,65,5.6,2,0
CUST1096,Christopher Gutierrez,Silver,0.02890281,Cold (0-30%),365.66400000000004,88,9.6,4,0
CUST1986,Jose Miller,Silver,0.028798549,Cold (0-30%),446.78400000000005,92,6.4,4,0
CUST2846,Daniel Freeman,Platinum,0.028743617,Cold (0-30%),346.527,19,13.9,5,0
CUST1534,Katherine Adams,Silver,0.028733043,Cold (0-30%),877.8,88,13.2,3,1
CUST1895,Dr. Angela Moss,Silver,0.028731933,Cold (0-30%),401.25,16,10.7,4,0
CUST2721,Morgan Kennedy,Platinum,0.028626356,Cold (0-30%),582.5219999999999,70,10.2,4,0
CUST2662,Robert Francis,Silver,0.02799024,Cold (0-30%),1006.83,96,9.9,4,0
CUST1968,Sharon Brown,Silver,0.027875192,Cold (0-30%),925.1220000000001,62,13.1,4,0
CUST2817,Lindsey Griffin,Gold,0.027453555,Cold (0-30%),968.5740000000001,95,10.9,5,0
CUST1218,Lisa Park,Gold,0.02739432,Cold (0-30%),925.1840000000001,92,12.8,5,0
CUST1706,Mr. Brandon Todd,Platinum,0.027373455,Cold (0-30%),205.216,84,4.4,5,0
CUST2997,Joy Cruz,Silver,0.027298437,Cold (0-30%),550.799,70,12.7,2,0
CUST2355,Julie Johnson,Silver,0.0271044,Cold (0-30%),1073.4239999999998,84,13.2,1,1
CUST1632,Dustin Payne,Gold,0.027051613,Cold (0-30%),896.102,68,9.4,3,0
CUST2848,April Neal,Platinum,0.027029848,Cold (0-30%),78.85900000000001,72,1.1,5,0
CUST2812,Cindy Ray PhD,Silver,0.026963301,Cold (0-30%),996.2810000000001,33,14.3,2,0
CUST1739,Mary Sutton,Gold,0.026924081,Cold (0-30%),455.07000000000005,77,10.5,3,0
CUST1054,Joseph Mills,Gold,0.026763951,Cold (0-30%),765.75,2,12.5,4,0
CUST1581,Luis Zhang,Silver,0.026615817,Cold (0-30%),412.56600000000003,59,9.4,3,0
CUST2631,Cathy Schroeder,Silver,0.026502393,Cold (0-30%),468.13,94,13.0,3,0
CUST2089,Kerri Smith,Gold,0.02627609,Cold (0-30%),418.964,77,9.1,5,0
CUST2378,Charles Jensen,Silver,0.025734304,Cold (0-30%),258.336,85,7.2,4,1
CUST2251,Catherine Lee,Platinum,0.02532722,Cold (0-30%),566.58,23,13.3,3,1
CUST2288,John Gonzalez,Silver,0.025280349,Cold (0-30%),251.70000000000002,95,10.0,3,0
CUST1123,Jeffery Camacho,Gold,0.025178632,Cold (0-30%),196.95000000000002,89,6.5,5,0
CUST2423,Dennis Braun,Silver,0.02511192,Cold (0-30%),91.09800000000001,88,2.1,5,1
CUST2729,Emily Harris,Platinum,0.024990741,Cold (0-30%),387.85400000000004,18,5.3,2,0
CUST1083,Todd Stafford,Gold,0.024651742,Cold (0-30%),484.932,96,13.8,5,0
CUST2787,Jennifer Rodriguez MD,Gold,0.02461985,Cold (0-30%),170.965,100,3.1,1,0
CUST2560,Gary David,Platinum,0.024582611,Cold (0-30%),740.9520000000001,22,12.3,5,0
CUST2896,Lisa Jackson,Gold,0.02432709,Cold (0-30%),742.914,3,14.9,5,0
CUST2813,Matthew Ramirez,Platinum,0.024292441,Cold (0-30%),401.39000000000004,65,11.0,5,0
CUST2651,James Greene,Silver,0.02425301,Cold (0-30%),228.41,79,6.5,5,0
CUST2093,Stephanie Walker,Silver,0.024182264,Cold (0-30%),586.218,35,12.3,5,0
CUST2924,Christian Porter,Platinum,0.024173008,Cold (0-30%),516.5699999999999,94,6.7,3,0
CUST2901,Amanda Larsen,Silver,0.024079721,Cold (0-30%),362.328,100,12.4,3,0
CUST1631,Matthew Bennett,Gold,0.024040263,Cold (0-30%),1108.1399999999999,97,13.2,2,0
CUST1378,Brian Kemp,Platinum,0.02379383,Cold (0-30%),549.584,93,5.6,5,0
CUST1391,Julia Archer,Silver,0.023785431,Cold (0-30%),744.22,80,12.7,5,1
CUST2420,Yvette Greene,Gold,0.023354141,Cold (0-30%),695.304,82,10.8,4,1
CUST2979,Rebekah Chavez,Gold,0.023177603,Cold (0-30%),897.3359999999999,81,12.1,5,0
CUST2382,David Carr,Gold,0.023047788,Cold (0-30%),510.11999999999995,1,7.2,3,0
CUST2758,Ashley Duffy,Gold,0.023006225,Cold (0-30%),371.9100000000001,70,9.8,4,0
CUST1549,Thomas Taylor,Silver,0.022907108,Cold (0-30%),973.5320000000002,86,9.8,2,0
CUST2207,Michael Lee,Gold,0.022777233,Cold (0-30%),782.816,98,13.6,3,0
CUST1161,Kristin Nash,Platinum,0.022769142,Cold (0-30%),121.695,59,1.9,5,1
CUST1571,Shane Duncan,Platinum,0.022739936,Cold (0-30%),1398.02,53,13.0,4,0
CUST2620,Veronica Vargas,Platinum,0.02273537,Cold (0-30%),672.276,87,13.2,3,0
CUST1870,Roger Cole,Silver,0.022728588,Cold (0-30%),848.433,100,12.9,5,0
CUST1911,Tracy Miles,Gold,0.02270055,Cold (0-30%),379.25,91,12.5,4,0
CUST2308,Jose Davenport,Gold,0.022431646,Cold (0-30%),866.565,5,14.7,3,0
CUST2732,Terry Clarke,Silver,0.021982864,Cold (0-30%),912.531,89,11.1,5,0
CUST2512,Veronica Pierce,Gold,0.021924397,Cold (0-30%),1216.64,57,12.8,2,0
CUST1100,Michael Lane,Silver,0.021469688,Cold (0-30%),349.37,89,11.5,2,0
CUST1441,Jessica Cunningham,Gold,0.021253213,Cold (0-30%),723.375,13,12.5,3,0
CUST2249,Lawrence Green,Silver,0.021188332,Cold (0-30%),876.621,88,12.3,4,1
CUST1962,Daniel Cox,Platinum,0.020909963,Cold (0-30%),461.484,84,10.8,4,0
CUST2596,Cynthia Hooper,Silver,0.020671347,Cold (0-30%),304.64,26,11.2,4,0
CUST2552,Jennifer Watkins,Gold,0.020665893,Cold (0-30%),1657.1519999999998,81,13.7,2,0
CUST2122,Bruce Sanders,Silver,0.020467488,Cold (0-30%),360.528,97,4.2,2,0
CUST1039,Kayla Bauer,Gold,0.02046418,Cold (0-30%),823.1160000000001,18,12.3,3,0
CUST1169,Diamond Williams,Gold,0.02021807,Cold (0-30%),421.895,98,9.5,1,0
CUST1184,Paul Hicks,Platinum,0.020121673,Cold (0-30%),625.588,91,11.6,5,0
CUST1160,Melissa Russell,Gold,0.020040872,Cold (0-30%),630.344,91,11.6,4,1
CUST1268,Kevin Hawkins,Silver,0.019935785,Cold (0-30%),577.591,95,10.9,5,0
CUST2290,Shannon Mathews,Silver,0.01984765,Cold (0-30%),662.28,88,12.0,2,1
CUST2045,Kenneth Bailey,Silver,0.019835288,Cold (0-30%),884.7929999999999,8,14.7,2,0
CUST1615,Jamie Huffman,Gold,0.01974506,Cold (0-30%),563.852,81,7.3,4,0
CUST2857,Barry Hall,Basic,0.019454652,Cold (0-30%),1041.8500000000001,40,13.4,3,0
CUST2013,Cynthia Stephens,Platinum,0.019301018,Cold (0-30%),339.713,44,8.9,4,0
CUST2613,Sharon Harper,Gold,0.019284327,Cold (0-30%),379.603,44,12.7,5,0
CUST2329,Zoe Sims,Platinum,0.019248134,Cold (0-30%),801.585,65,14.1,3,1
CUST2374,David Flores Jr.,Silver,0.01916095,Cold (0-30%),57.72,79,1.5,4,0
CUST2974,Erica Reyes,Silver,0.019087322,Cold (0-30%),638.82,98,10.5,4,0
CUST2773,Christopher Crosby,Silver,0.018920232,Cold (0-30%),147.225,94,1.3,5,0
CUST2968,Amanda Smith,Platinum,0.018593637,Cold (0-30%),369.2,100,10.4,1,0
CUST2362,Russell Owens,Silver,0.018499462,Cold (0-30%),914.9970000000001,74,12.3,4,0
CUST1435,Phillip Simmons,Gold,0.018148582,Cold (0-30%),1199.384,85,13.6,4,0
CUST1328,Thomas Thompson,Gold,0.018042628,Cold (0-30%),119.78,83,2.0,4,0
CUST2447,John Johnson,Platinum,0.017902046,Cold (0-30%),965.64,81,10.4,4,1
CUST2292,Kelly Cruz,Gold,0.017880565,Cold (0-30%),1298.404,75,12.4,1,0
CUST2632,Kristen Foley,Basic,0.01785878,Cold (0-30%),844.424,8,13.6,3,0
CUST1086,Angela Bowman,Gold,0.01771088,Cold (0-30%),1003.986,90,10.2,5,0
CUST2713,Sarah Lambert,Silver,0.017611517,Cold (0-30%),915.1899999999999,21,14.2,5,1
CUST2214,Brenda Hatfield,Basic,0.017445697,Cold (0-30%),1315.746,34,13.4,4,0
CUST2836,Jon Roberts,Platinum,0.017179092,Cold (0-30%),398.73599999999993,78,11.7,2,1
CUST1312,Mr. Eric Mills DDS,Silver,0.016915785,Cold (0-30%),352.69,14,13.0,5,0
CUST2233,Jennifer Mcneil,Gold,0.016845854,Cold (0-30%),442.087,3,12.7,4,0
CUST2448,Joshua Grant,Silver,0.0167298,Cold (0-30%),1060.295,81,9.5,5,0
CUST1535,Rebecca Boyd,Gold,0.016683156,Cold (0-30%),1331.7040000000002,54,14.8,3,0
CUST1338,Julie Potter,Silver,0.01660342,Cold (0-30%),733.32,80,10.5,4,0
CUST1610,Patricia Knight,Gold,0.016586581,Cold (0-30%),441.441,73,14.7,3,0
CUST1498,Tyler Garcia,Platinum,0.016133826,Cold (0-30%),1436.225,3,14.5,3,0
CUST2244,Jacqueline Mccoy,Silver,0.016028875,Cold (0-30%),1236.24,72,13.6,3,0
CUST1546,Gloria Douglas,Silver,0.015982391,Cold (0-30%),376.99199999999996,86,10.2,5,0
CUST2264,Christopher Bennett,Silver,0.01576159,Cold (0-30%),550.3950000000001,44,13.5,4,0
CUST2535,Joel Morrison,Silver,0.0155473985,Cold (0-30%),463.84799999999996,83,13.2,5,0
CUST1601,Xavier Moore,Silver,0.015342359,Cold (0-30%),694.127,82,11.9,2,1
CUST1497,Kimberly Gonzalez,Gold,0.015329067,Cold (0-30%),454.59700000000004,98,14.3,2,0
CUST1467,Brooke Raymond,Gold,0.015291126,Cold (0-30%),1080.345,71,10.5,5,0
CUST1298,Molly Cole,Gold,0.015143844,Cold (0-30%),1340.6219999999998,47,14.2,5,0
CUST1394,Bryan Moreno,Silver,0.015082683,Cold (0-30%),801.006,82,10.2,5,0
CUST2590,William Bauer,Silver,0.014445837,Cold (0-30%),800.605,81,11.3,4,0
CUST1758,Nathaniel Scott,Platinum,0.014266503,Cold (0-30%),362.23199999999997,95,4.3,4,1
CUST2015,Christopher Wagner,Gold,0.014103551,Cold (0-30%),823.98,88,12.4,5,1
CUST2798,Alicia Reilly,Gold,0.013977808,Cold (0-30%),353.05199999999996,16,12.6,5,0
CUST1217,Brian Mcintosh,Gold,0.013857391,Cold (0-30%),767.052,73,14.3,4,0
CUST2383,Karen Baker,Gold,0.013646273,Cold (0-30%),700.64,95,14.5,2,0
CUST2537,Carlos Smith,Platinum,0.013418562,Cold (0-30%),798.2249999999999,58,8.7,4,0
CUST1709,Karen Miller,Platinum,0.01341042,Cold (0-30%),1166.4,74,14.4,2,0
CUST2317,Curtis Brady,Gold,0.013389088,Cold (0-30%),490.72799999999995,2,12.7,5,0
CUST2983,Eric Parker,Silver,0.013362446,Cold (0-30%),362.46000000000004,89,10.5,3,1
CUST1240,Shannon Wood,Silver,0.013334128,Cold (0-30%),1460.6670000000001,75,12.9,5,0
CUST2554,Ashlee White,Platinum,0.013128158,Cold (0-30%),567.749,59,11.9,5,0
CUST2466,Mr. Eric Perkins,Platinum,0.012745807,Cold (0-30%),1307.338,85,12.7,5,0
CUST2804,Jessica Ross,Gold,0.012745171,Cold (0-30%),540.544,10,10.3,4,1
CUST1362,Christina Moran,Gold,0.012739124,Cold (0-30%),674.074,33,14.2,3,0
CUST1580,Kaitlyn Lopez,Silver,0.012703801,Cold (0-30%),758.043,27,14.3,4,0
CUST1448,Tara Parker,Platinum,0.012410938,Cold (0-30%),617.975,70,9.5,4,1
CUST2205,John Costa,Platinum,0.0124075655,Cold (0-30%),892.32,76,13.0,2,1
CUST2471,Helen Cooper,Silver,0.01240201,Cold (0-30%),665.216,81,12.8,4,0
CUST2655,Maurice Morgan,Gold,0.012192846,Cold (0-30%),540.07,82,10.6,5,0
CUST2908,Abigail Parrish,Gold,0.012108871,Cold (0-30%),685.684,76,14.8,2,0
CUST2325,Michelle Hill,Basic,0.011997834,Cold (0-30%),620.5089999999999,5,9.7,5,0
CUST2262,Melissa Morris,Platinum,0.0114028,Cold (0-30%),588.61,96,11.0,4,0
CUST2597,Timothy King,Silver,0.011397935,Cold (0-30%),385.528,89,10.4,5,0
CUST2757,Kathryn Martin,Gold,0.011379891,Cold (0-30%),374.442,77,5.1,3,0
CUST1283,Kurt Lopez,Gold,0.011331935,Cold (0-30%),377.87399999999997,74,12.6,3,0
CUST2470,James Hansen,Basic,0.011284248,Cold (0-30%),443.2099999999999,49,8.2,3,0
CUST1348,Priscilla Gay,Platinum,0.01121149,Cold (0-30%),696.488,86,14.8,4,0
CUST1385,Randy Clarke,Silver,0.011169338,Cold (0-30%),1203.718,94,11.8,5,0
CUST1212,Kylie Kelly,Platinum,0.01111319,Cold (0-30%),828.06,73,11.1,5,0
CUST2868,Cheryl Ortiz,Platinum,0.011015633,Cold (0-30%),391.795,75,12.7,2,0
CUST2785,John Robertson,Basic,0.010990082,Cold (0-30%),704.524,89,8.9,4,0
CUST1082,Russell Jenkins DDS,Platinum,0.010937152,Cold (0-30%),382.788,94,12.4,2,0
CUST2490,Tammy Mcbride,Gold,0.010930222,Cold (0-30%),461.61499999999995,95,12.1,4,0
CUST2371,Danielle Miller,Gold,0.010894597,Cold (0-30%),331.568,92,10.6,3,1
CUST2165,James Wilson,Gold,0.010724089,Cold (0-30%),1151.904,75,14.2,5,1
CUST2763,Glen Curtis,Gold,0.010616113,Cold (0-30%),818.375,78,12.5,2,0
CUST1922,James Davis,Basic,0.01056982,Cold (0-30%),669.284,67,8.2,5,0
CUST2624,Michael Carter,Basic,0.010526553,Cold (0-30%),285.147,38,5.9,2,0
CUST2063,Mrs. Anna Smith,Gold,0.010441706,Cold (0-30%),583.245,78,11.7,3,0
CUST2885,Paige Young,Basic,0.01028737,Cold (0-30%),194.32399999999998,27,5.2,5,0
CUST1567,Thomas Briggs,Silver,0.010170171,Cold (0-30%),745.136,76,11.2,3,0
CUST1299,Rachel Clark,Basic,0.010127213,Cold (0-30%),436.72,22,10.3,4,0
CUST2412,Karen Morales,Platinum,0.009923949,Cold (0-30%),804.224,85,12.8,4,0
CUST1137,Tonya Hoover,Basic,0.009907419,Cold (0-30%),249.934,54,3.4,4,0
CUST1043,Ashley Luna,Gold,0.0098540755,Cold (0-30%),1101.6599999999999,88,12.2,3,0
CUST2310,Rebecca Nielsen,Silver,0.009810476,Cold (0-30%),365.834,87,9.8,2,1
CUST2449,Dawn Lynch,Platinum,0.009665227,Cold (0-30%),1344.222,56,14.6,5,0
CUST1642,Melody Cline,Platinum,0.009514133,Cold (0-30%),563.94,12,13.0,4,0
CUST1062,Martha Rogers,Silver,0.009470036,Cold (0-30%),713.8169999999999,85,11.7,4,0
CUST1909,Ronald Norman,Basic,0.009429325,Cold (0-30%),222.338,43,3.8,3,0
CUST2040,Richard Molina,Gold,0.009413995,Cold (0-30%),704.869,72,13.9,4,0
CUST2263,Travis Wood,Silver,0.009404754,Cold (0-30%),732.308,86,11.6,4,0
CUST1839,Brandi Murphy,Silver,0.009335445,Cold (0-30%),578.584,73,12.4,5,0
CUST2759,Margaret Hunter,Basic,0.009180434,Cold (0-30%),201.11,85,3.5,5,0
CUST1593,Julia Griffin,Silver,0.009177944,Cold (0-30%),711.458,90,14.6,4,1
CUST1166,Felicia Duran,Platinum,0.009067317,Cold (0-30%),645.84,79,13.8,5,0
CUST2090,Eric Edwards,Gold,0.009000243,Cold (0-30%),1152.567,92,11.7,4,0
CUST1197,Peter Peterson,Gold,0.008949252,Cold (0-30%),542.88,28,9.6,3,0
CUST1410,Amanda Riley,Basic,0.00888668,Cold (0-30%),548.8259999999999,2,9.7,3,0
CUST1848,Kristen Snyder,Gold,0.008823528,Cold (0-30%),550.423,85,11.3,4,0
CUST1715,Timothy Wright,Platinum,0.008810526,Cold (0-30%),1109.92,86,14.0,4,0
CUST2280,Maria Dean,Gold,0.008794155,Cold (0-30%),464.916,15,8.6,5,0
CUST2936,Taylor Montes,Basic,0.008728309,Cold (0-30%),357.23999999999995,23,7.8,4,0
CUST2912,Jennifer Stevens,Platinum,0.008574951,Cold (0-30%),540.3849999999999,91,12.7,5,1
CUST2593,Andrea Smith,Basic,0.008458535,Cold (0-30%),126.68399999999998,27,6.8,2,0
CUST1194,Brian Wolfe,Platinum,0.008297372,Cold (0-30%),751.4449999999999,95,13.7,4,0
CUST2473,Pamela Watson,Basic,0.008240426,Cold (0-30%),149.336,85,4.4,5,0
CUST2114,Tyler Kelley,Silver,0.0082377335,Cold (0-30%),244.89600000000002,72,3.2,4,0
CUST2681,Katherine Smith,Silver,0.008203926,Cold (0-30%),582.671,75,10.3,1,1
CUST1046,Molly Reyes,Basic,0.0081809275,Cold (0-30%),44.412,42,1.2,5,0
CUST2867,Michael Mills,Basic,0.00798325,Cold (0-30%),272.13599999999997,41,9.2,3,0
CUST1635,John Holmes,Silver,0.007950301,Cold (0-30%),686.6160000000001,84,13.4,5,0
CUST2746,Jennifer Turner,Basic,0.007838229,Cold (0-30%),116.7,40,7.5,5,0
CUST2932,Jaclyn Hunt,Gold,0.007830045,Cold (0-30%),739.775,71,12.7,4,0
CUST2938,Margaret Burton,Basic,0.007760793,Cold (0-30%),918.3329999999999,41,11.7,4,0
CUST1404,Adam Anderson,Gold,0.0076955054,Cold (0-30%),762.3979999999999,84,14.2,1,0
CUST1327,Frank Simpson,Basic,0.0076479586,Cold (0-30%),507.311,32,13.7,5,0
CUST1311,Kevin Nelson,Gold,0.0076200096,Cold (0-30%),222.7,8,13.1,1,1
CUST1458,Russell Bird,Gold,0.0075056283,Cold (0-30%),568.23,93,13.0,4,1
CUST2793,Michael Anderson,Gold,0.0074731964,Cold (0-30%),1246.468,73,13.4,5,1
CUST1716,Trevor Johnson,Basic,0.0072612963,Cold (0-30%),427.18500000000006,45,4.5,5,0
CUST2341,Ryan Jenkins,Basic,0.007166924,Cold (0-30%),832.05,45,15.0,3,1
CUST2370,Curtis Lee,Silver,0.0071615037,Cold (0-30%),1335.2019999999998,72,13.7,5,0
CUST2126,Jennifer Calhoun,Basic,0.0071295253,Cold (0-30%),335.812,33,7.4,3,0
CUST2438,Andrew Simmons,Basic,0.0071033863,Cold (0-30%),259.47,41,6.2,2,0
CUST2100,Julie Powers,Basic,0.0071012215,Cold (0-30%),393.576,65,9.3,4,1
CUST1058,Linda Jordan,Basic,0.007077839,Cold (0-30%),41.663999999999994,41,2.4,4,0
CUST1898,Jacqueline Newman,Silver,0.007055305,Cold (0-30%),324.653,98,13.3,4,0
CUST2140,Steven Henry,Basic,0.006945726,Cold (0-30%),539.0880000000001,42,8.8,4,1
CUST1955,Megan Wilson,Basic,0.006924816,Cold (0-30%),580.7560000000001,29,6.7,4,0
CUST2058,Amanda Meyer,Basic,0.0069005727,Cold (0-30%),453.41599999999994,52,7.6,3,1
CUST1126,Scott Ortiz,Basic,0.006864818,Cold (0-30%),397.228,33,5.2,1,0
